Data,DiadaSemana,Mes,Dia,Ano,Jornal,qtNoticias,qtComentarios,qtTweets,qtFacebook,qtLinkedIn,qtGooglePlus,qtTotalEngajamento,qtPos,qtNeg,qtNeu
20/12/2002,Fri,DEZ,20,2002,G1,0,0,0,0,0,0,0,0,0,0
20/12/2002,Fri,DEZ,20,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
20/12/2002,Fri,DEZ,20,2002,ESTADAO,40,0,0,25,0,0,25,34,2,4
21/12/2002,Sat,DEZ,21,2002,G1,0,0,0,0,0,0,0,0,0,0
21/12/2002,Sat,DEZ,21,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
21/12/2002,Sat,DEZ,21,2002,ESTADAO,0,0,0,0,0,0,0,0,0,0
22/12/2002,Sun,DEZ,22,2002,G1,0,0,0,0,0,0,0,0,0,0
22/12/2002,Sun,DEZ,22,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
22/12/2002,Sun,DEZ,22,2002,ESTADAO,8,0,0,8,0,0,8,4,2,2
23/12/2002,Mon,DEZ,23,2002,G1,0,0,0,0,0,0,0,0,0,0
23/12/2002,Mon,DEZ,23,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
23/12/2002,Mon,DEZ,23,2002,ESTADAO,22,0,0,0,0,0,0,14,2,6
24/12/2002,Tue,DEZ,24,2002,G1,0,0,0,0,0,0,0,0,0,0
24/12/2002,Tue,DEZ,24,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
24/12/2002,Tue,DEZ,24,2002,ESTADAO,8,0,0,0,0,0,0,6,2,0
25/12/2002,Wed,DEZ,25,2002,G1,0,0,0,0,0,0,0,0,0,0
25/12/2002,Wed,DEZ,25,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
25/12/2002,Wed,DEZ,25,2002,ESTADAO,4,0,0,0,0,0,0,0,2,2
26/12/2002,Thu,DEZ,26,2002,G1,0,0,0,0,0,0,0,0,0,0
26/12/2002,Thu,DEZ,26,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
26/12/2002,Thu,DEZ,26,2002,ESTADAO,18,0,0,0,0,0,0,12,6,0
27/12/2002,Fri,DEZ,27,2002,G1,0,0,0,0,0,0,0,0,0,0
27/12/2002,Fri,DEZ,27,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
27/12/2002,Fri,DEZ,27,2002,ESTADAO,4,0,0,0,0,0,0,0,0,4
28/12/2002,Sat,DEZ,28,2002,G1,0,0,0,0,0,0,0,0,0,0
28/12/2002,Sat,DEZ,28,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
28/12/2002,Sat,DEZ,28,2002,ESTADAO,4,0,0,0,0,0,0,4,0,0
29/12/2002,Sun,DEZ,29,2002,G1,0,0,0,0,0,0,0,0,0,0
29/12/2002,Sun,DEZ,29,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
29/12/2002,Sun,DEZ,29,2002,ESTADAO,10,0,0,0,0,0,0,4,4,2
30/12/2002,Mon,DEZ,30,2002,G1,0,0,0,0,0,0,0,0,0,0
30/12/2002,Mon,DEZ,30,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
30/12/2002,Mon,DEZ,30,2002,ESTADAO,10,0,0,0,0,0,0,4,2,4
31/12/2002,Tue,DEZ,31,2002,G1,0,0,0,0,0,0,0,0,0,0
31/12/2002,Tue,DEZ,31,2002,FOLHASP,0,0,0,0,0,0,0,0,0,0
31/12/2002,Tue,DEZ,31,2002,ESTADAO,2,0,0,0,0,0,0,0,0,2
01/01/2003,Wed,JAN,1,2003,G1,0,0,0,0,0,0,0,0,0,0
01/01/2003,Wed,JAN,1,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
01/01/2003,Wed,JAN,1,2003,ESTADAO,4,0,0,0,0,0,0,4,0,0
02/01/2003,Thu,JAN,2,2003,G1,0,0,0,0,0,0,0,0,0,0
02/01/2003,Thu,JAN,2,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
02/01/2003,Thu,JAN,2,2003,ESTADAO,36,0,0,0,0,0,0,28,0,8
03/01/2003,Fri,JAN,3,2003,G1,0,0,0,0,0,0,0,0,0,0
03/01/2003,Fri,JAN,3,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
03/01/2003,Fri,JAN,3,2003,ESTADAO,16,0,0,0,0,0,0,12,0,4
04/01/2003,Sat,JAN,4,2003,G1,0,0,0,0,0,0,0,0,0,0
04/01/2003,Sat,JAN,4,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
04/01/2003,Sat,JAN,4,2003,ESTADAO,0,0,0,0,0,0,0,0,0,0
05/01/2003,Sun,JAN,5,2003,G1,0,0,0,0,0,0,0,0,0,0
05/01/2003,Sun,JAN,5,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
05/01/2003,Sun,JAN,5,2003,ESTADAO,10,0,0,0,0,0,0,6,2,2
06/01/2003,Mon,JAN,6,2003,G1,0,0,0,0,0,0,0,0,0,0
06/01/2003,Mon,JAN,6,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
06/01/2003,Mon,JAN,6,2003,ESTADAO,38,0,0,2,0,0,2,26,6,6
07/01/2003,Tue,JAN,7,2003,G1,0,0,0,0,0,0,0,0,0,0
07/01/2003,Tue,JAN,7,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
07/01/2003,Tue,JAN,7,2003,ESTADAO,32,0,0,0,0,0,0,12,6,14
08/01/2003,Wed,JAN,8,2003,G1,0,0,0,0,0,0,0,0,0,0
08/01/2003,Wed,JAN,8,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
08/01/2003,Wed,JAN,8,2003,ESTADAO,24,0,0,0,0,0,0,14,10,0
09/01/2003,Thu,JAN,9,2003,G1,0,0,0,0,0,0,0,0,0,0
09/01/2003,Thu,JAN,9,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
09/01/2003,Thu,JAN,9,2003,ESTADAO,24,0,0,0,0,0,0,18,2,4
10/01/2003,Fri,JAN,10,2003,G1,0,0,0,0,0,0,0,0,0,0
10/01/2003,Fri,JAN,10,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
10/01/2003,Fri,JAN,10,2003,ESTADAO,34,0,0,0,0,0,0,22,6,6
11/01/2003,Sat,JAN,11,2003,G1,0,0,0,0,0,0,0,0,0,0
11/01/2003,Sat,JAN,11,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
11/01/2003,Sat,JAN,11,2003,ESTADAO,0,0,0,0,0,0,0,0,0,0
12/01/2003,Sun,JAN,12,2003,G1,0,0,0,0,0,0,0,0,0,0
12/01/2003,Sun,JAN,12,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
12/01/2003,Sun,JAN,12,2003,ESTADAO,0,0,0,0,0,0,0,0,0,0
13/01/2003,Mon,JAN,13,2003,G1,0,0,0,0,0,0,0,0,0,0
13/01/2003,Mon,JAN,13,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
13/01/2003,Mon,JAN,13,2003,ESTADAO,28,0,0,1,0,0,1,24,2,2
14/01/2003,Tue,JAN,14,2003,G1,0,0,0,0,0,0,0,0,0,0
14/01/2003,Tue,JAN,14,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
14/01/2003,Tue,JAN,14,2003,ESTADAO,24,0,0,0,0,0,0,20,2,2
15/01/2003,Wed,JAN,15,2003,G1,0,0,0,0,0,0,0,0,0,0
15/01/2003,Wed,JAN,15,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
15/01/2003,Wed,JAN,15,2003,ESTADAO,26,0,0,0,0,0,0,16,4,6
16/01/2003,Thu,JAN,16,2003,G1,0,0,0,0,0,0,0,0,0,0
16/01/2003,Thu,JAN,16,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
16/01/2003,Thu,JAN,16,2003,ESTADAO,24,0,0,0,0,0,0,20,0,4
17/01/2003,Fri,JAN,17,2003,G1,0,0,0,0,0,0,0,0,0,0
17/01/2003,Fri,JAN,17,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
17/01/2003,Fri,JAN,17,2003,ESTADAO,18,0,0,0,0,0,0,12,4,2
18/01/2003,Sat,JAN,18,2003,G1,0,0,0,0,0,0,0,0,0,0
18/01/2003,Sat,JAN,18,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
18/01/2003,Sat,JAN,18,2003,ESTADAO,0,0,0,0,0,0,0,0,0,0
19/01/2003,Sun,JAN,19,2003,G1,0,0,0,0,0,0,0,0,0,0
19/01/2003,Sun,JAN,19,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
19/01/2003,Sun,JAN,19,2003,ESTADAO,8,0,0,0,0,0,0,8,0,0
20/01/2003,Mon,JAN,20,2003,G1,0,0,0,0,0,0,0,0,0,0
20/01/2003,Mon,JAN,20,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
20/01/2003,Mon,JAN,20,2003,ESTADAO,28,0,0,0,0,0,0,14,4,10
21/01/2003,Tue,JAN,21,2003,G1,0,0,0,0,0,0,0,0,0,0
21/01/2003,Tue,JAN,21,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
21/01/2003,Tue,JAN,21,2003,ESTADAO,26,0,1,0,0,0,1,26,0,0
22/01/2003,Wed,JAN,22,2003,G1,0,0,0,0,0,0,0,0,0,0
22/01/2003,Wed,JAN,22,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
22/01/2003,Wed,JAN,22,2003,ESTADAO,36,0,0,0,0,0,0,22,6,8
23/01/2003,Thu,JAN,23,2003,G1,0,0,0,0,0,0,0,0,0,0
23/01/2003,Thu,JAN,23,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
23/01/2003,Thu,JAN,23,2003,ESTADAO,31,0,0,49,0,0,49,17,6,8
24/01/2003,Fri,JAN,24,2003,G1,0,0,0,0,0,0,0,0,0,0
24/01/2003,Fri,JAN,24,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
24/01/2003,Fri,JAN,24,2003,ESTADAO,22,0,0,0,0,0,0,14,4,4
25/01/2003,Sat,JAN,25,2003,G1,0,0,0,0,0,0,0,0,0,0
25/01/2003,Sat,JAN,25,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
25/01/2003,Sat,JAN,25,2003,ESTADAO,6,0,0,0,0,0,0,6,0,0
26/01/2003,Sun,JAN,26,2003,G1,0,0,0,0,0,0,0,0,0,0
26/01/2003,Sun,JAN,26,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
26/01/2003,Sun,JAN,26,2003,ESTADAO,6,0,0,0,0,0,0,4,2,0
27/01/2003,Mon,JAN,27,2003,G1,0,0,0,0,0,0,0,0,0,0
27/01/2003,Mon,JAN,27,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
27/01/2003,Mon,JAN,27,2003,ESTADAO,28,0,0,0,0,0,0,18,2,8
28/01/2003,Tue,JAN,28,2003,G1,0,0,0,0,0,0,0,0,0,0
28/01/2003,Tue,JAN,28,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
28/01/2003,Tue,JAN,28,2003,ESTADAO,32,0,0,0,0,0,0,22,4,6
29/01/2003,Wed,JAN,29,2003,G1,0,0,0,0,0,0,0,0,0,0
29/01/2003,Wed,JAN,29,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
29/01/2003,Wed,JAN,29,2003,ESTADAO,16,0,0,0,0,0,0,10,2,4
30/01/2003,Thu,JAN,30,2003,G1,0,0,0,0,0,0,0,0,0,0
30/01/2003,Thu,JAN,30,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
30/01/2003,Thu,JAN,30,2003,ESTADAO,38,0,0,5,0,0,5,18,16,4
31/01/2003,Fri,JAN,31,2003,G1,0,0,0,0,0,0,0,0,0,0
31/01/2003,Fri,JAN,31,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
31/01/2003,Fri,JAN,31,2003,ESTADAO,18,0,0,0,0,0,0,12,6,0
01/02/2003,Sat,FEV,1,2003,G1,0,0,0,0,0,0,0,0,0,0
01/02/2003,Sat,FEV,1,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
01/02/2003,Sat,FEV,1,2003,ESTADAO,4,0,0,0,0,0,0,2,2,0
02/02/2003,Sun,FEV,2,2003,G1,0,0,0,0,0,0,0,0,0,0
02/02/2003,Sun,FEV,2,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
02/02/2003,Sun,FEV,2,2003,ESTADAO,6,0,0,0,0,0,0,2,4,0
03/02/2003,Mon,FEV,3,2003,G1,0,0,0,0,0,0,0,0,0,0
03/02/2003,Mon,FEV,3,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
03/02/2003,Mon,FEV,3,2003,ESTADAO,32,0,0,0,0,0,0,24,2,6
04/02/2003,Tue,FEV,4,2003,G1,0,0,0,0,0,0,0,0,0,0
04/02/2003,Tue,FEV,4,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
04/02/2003,Tue,FEV,4,2003,ESTADAO,32,0,0,0,0,0,0,18,8,6
05/02/2003,Wed,FEV,5,2003,G1,0,0,0,0,0,0,0,0,0,0
05/02/2003,Wed,FEV,5,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
05/02/2003,Wed,FEV,5,2003,ESTADAO,24,0,0,0,0,0,0,10,12,2
06/02/2003,Thu,FEV,6,2003,G1,0,0,0,0,0,0,0,0,0,0
06/02/2003,Thu,FEV,6,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
06/02/2003,Thu,FEV,6,2003,ESTADAO,28,0,0,0,0,0,0,10,12,6
07/02/2003,Fri,FEV,7,2003,G1,0,0,0,0,0,0,0,0,0,0
07/02/2003,Fri,FEV,7,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
07/02/2003,Fri,FEV,7,2003,ESTADAO,32,0,0,0,0,0,0,20,10,2
08/02/2003,Sat,FEV,8,2003,G1,0,0,0,0,0,0,0,0,0,0
08/02/2003,Sat,FEV,8,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
08/02/2003,Sat,FEV,8,2003,ESTADAO,0,0,0,0,0,0,0,0,0,0
09/02/2003,Sun,FEV,9,2003,G1,0,0,0,0,0,0,0,0,0,0
09/02/2003,Sun,FEV,9,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
09/02/2003,Sun,FEV,9,2003,ESTADAO,8,0,9,21,0,26,56,4,2,2
10/02/2003,Mon,FEV,10,2003,G1,0,0,0,0,0,0,0,0,0,0
10/02/2003,Mon,FEV,10,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
10/02/2003,Mon,FEV,10,2003,ESTADAO,36,0,0,0,0,0,0,16,14,6
11/02/2003,Tue,FEV,11,2003,G1,0,0,0,0,0,0,0,0,0,0
11/02/2003,Tue,FEV,11,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
11/02/2003,Tue,FEV,11,2003,ESTADAO,34,0,0,0,0,0,0,12,10,12
12/02/2003,Wed,FEV,12,2003,G1,0,0,0,0,0,0,0,0,0,0
12/02/2003,Wed,FEV,12,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
12/02/2003,Wed,FEV,12,2003,ESTADAO,34,0,0,2,0,0,2,14,12,8
13/02/2003,Thu,FEV,13,2003,G1,0,0,0,0,0,0,0,0,0,0
13/02/2003,Thu,FEV,13,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
13/02/2003,Thu,FEV,13,2003,ESTADAO,34,0,0,0,0,0,0,22,6,6
14/02/2003,Fri,FEV,14,2003,G1,0,0,0,0,0,0,0,0,0,0
14/02/2003,Fri,FEV,14,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
14/02/2003,Fri,FEV,14,2003,ESTADAO,12,0,0,0,0,0,0,8,0,4
15/02/2003,Sat,FEV,15,2003,G1,0,0,0,0,0,0,0,0,0,0
15/02/2003,Sat,FEV,15,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
15/02/2003,Sat,FEV,15,2003,ESTADAO,10,0,0,0,0,0,0,10,0,0
16/02/2003,Sun,FEV,16,2003,G1,0,0,0,0,0,0,0,0,0,0
16/02/2003,Sun,FEV,16,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
16/02/2003,Sun,FEV,16,2003,ESTADAO,10,0,0,0,0,0,0,8,2,0
17/02/2003,Mon,FEV,17,2003,G1,0,0,0,0,0,0,0,0,0,0
17/02/2003,Mon,FEV,17,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
17/02/2003,Mon,FEV,17,2003,ESTADAO,30,0,0,0,0,0,0,14,10,6
18/02/2003,Tue,FEV,18,2003,G1,0,0,0,0,0,0,0,0,0,0
18/02/2003,Tue,FEV,18,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
18/02/2003,Tue,FEV,18,2003,ESTADAO,22,0,0,0,0,0,0,12,2,8
19/02/2003,Wed,FEV,19,2003,G1,0,0,0,0,0,0,0,0,0,0
19/02/2003,Wed,FEV,19,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
19/02/2003,Wed,FEV,19,2003,ESTADAO,54,0,0,0,0,0,0,36,10,8
20/02/2003,Thu,FEV,20,2003,G1,0,0,0,0,0,0,0,0,0,0
20/02/2003,Thu,FEV,20,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
20/02/2003,Thu,FEV,20,2003,ESTADAO,36,0,0,0,0,0,0,18,14,4
21/02/2003,Fri,FEV,21,2003,G1,0,0,0,0,0,0,0,0,0,0
21/02/2003,Fri,FEV,21,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
21/02/2003,Fri,FEV,21,2003,ESTADAO,26,0,0,0,0,0,0,18,6,2
22/02/2003,Sat,FEV,22,2003,G1,0,0,0,0,0,0,0,0,0,0
22/02/2003,Sat,FEV,22,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
22/02/2003,Sat,FEV,22,2003,ESTADAO,8,0,0,0,0,0,0,6,2,0
23/02/2003,Sun,FEV,23,2003,G1,0,0,0,0,0,0,0,0,0,0
23/02/2003,Sun,FEV,23,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
23/02/2003,Sun,FEV,23,2003,ESTADAO,8,0,0,0,0,0,0,4,2,2
24/02/2003,Mon,FEV,24,2003,G1,0,0,0,0,0,0,0,0,0,0
24/02/2003,Mon,FEV,24,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
24/02/2003,Mon,FEV,24,2003,ESTADAO,22,0,0,0,0,0,0,12,4,6
25/02/2003,Tue,FEV,25,2003,G1,0,0,0,0,0,0,0,0,0,0
25/02/2003,Tue,FEV,25,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
25/02/2003,Tue,FEV,25,2003,ESTADAO,20,0,0,0,0,0,0,12,6,2
26/02/2003,Wed,FEV,26,2003,G1,0,0,0,0,0,0,0,0,0,0
26/02/2003,Wed,FEV,26,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
26/02/2003,Wed,FEV,26,2003,ESTADAO,34,0,0,0,0,0,0,20,8,6
27/02/2003,Thu,FEV,27,2003,G1,0,0,0,0,0,0,0,0,0,0
27/02/2003,Thu,FEV,27,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
27/02/2003,Thu,FEV,27,2003,ESTADAO,34,0,0,0,0,0,0,24,4,6
28/02/2003,Fri,FEV,28,2003,G1,0,0,0,0,0,0,0,0,0,0
28/02/2003,Fri,FEV,28,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
28/02/2003,Fri,FEV,28,2003,ESTADAO,30,0,0,8,0,0,8,16,10,4
01/03/2003,Sat,MAR,1,2003,G1,0,0,0,0,0,0,0,0,0,0
01/03/2003,Sat,MAR,1,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
01/03/2003,Sat,MAR,1,2003,ESTADAO,2,0,0,0,0,0,0,2,0,0
02/03/2003,Sun,MAR,2,2003,G1,0,0,0,0,0,0,0,0,0,0
02/03/2003,Sun,MAR,2,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
02/03/2003,Sun,MAR,2,2003,ESTADAO,4,0,0,0,0,0,0,0,4,0
03/03/2003,Mon,MAR,3,2003,G1,0,0,0,0,0,0,0,0,0,0
03/03/2003,Mon,MAR,3,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
03/03/2003,Mon,MAR,3,2003,ESTADAO,0,0,0,0,0,0,0,0,0,0
04/03/2003,Tue,MAR,4,2003,G1,0,0,0,0,0,0,0,0,0,0
04/03/2003,Tue,MAR,4,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
04/03/2003,Tue,MAR,4,2003,ESTADAO,2,0,0,0,0,0,0,0,0,2
05/03/2003,Wed,MAR,5,2003,G1,0,0,0,0,0,0,0,0,0,0
05/03/2003,Wed,MAR,5,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
05/03/2003,Wed,MAR,5,2003,ESTADAO,24,0,0,0,0,0,0,12,10,2
06/03/2003,Thu,MAR,6,2003,G1,0,0,0,0,0,0,0,0,0,0
06/03/2003,Thu,MAR,6,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
06/03/2003,Thu,MAR,6,2003,ESTADAO,26,0,0,0,0,0,0,20,6,0
07/03/2003,Fri,MAR,7,2003,G1,0,0,0,0,0,0,0,0,0,0
07/03/2003,Fri,MAR,7,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
07/03/2003,Fri,MAR,7,2003,ESTADAO,20,0,0,0,0,0,0,18,2,0
08/03/2003,Sat,MAR,8,2003,G1,0,0,0,0,0,0,0,0,0,0
08/03/2003,Sat,MAR,8,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
08/03/2003,Sat,MAR,8,2003,ESTADAO,0,0,0,0,0,0,0,0,0,0
09/03/2003,Sun,MAR,9,2003,G1,0,0,0,0,0,0,0,0,0,0
09/03/2003,Sun,MAR,9,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
09/03/2003,Sun,MAR,9,2003,ESTADAO,8,0,0,0,0,0,0,4,4,0
10/03/2003,Mon,MAR,10,2003,G1,0,0,0,0,0,0,0,0,0,0
10/03/2003,Mon,MAR,10,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
10/03/2003,Mon,MAR,10,2003,ESTADAO,28,0,0,0,0,0,0,10,12,6
11/03/2003,Tue,MAR,11,2003,G1,0,0,0,0,0,0,0,0,0,0
11/03/2003,Tue,MAR,11,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
11/03/2003,Tue,MAR,11,2003,ESTADAO,30,0,0,0,0,0,0,18,6,6
12/03/2003,Wed,MAR,12,2003,G1,0,0,0,0,0,0,0,0,0,0
12/03/2003,Wed,MAR,12,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
12/03/2003,Wed,MAR,12,2003,ESTADAO,20,0,0,0,0,0,0,12,4,4
13/03/2003,Thu,MAR,13,2003,G1,0,0,0,0,0,0,0,0,0,0
13/03/2003,Thu,MAR,13,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
13/03/2003,Thu,MAR,13,2003,ESTADAO,20,0,0,0,0,0,0,18,0,2
14/03/2003,Fri,MAR,14,2003,G1,0,0,0,0,0,0,0,0,0,0
14/03/2003,Fri,MAR,14,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
14/03/2003,Fri,MAR,14,2003,ESTADAO,28,0,0,0,0,0,0,16,8,4
15/03/2003,Sat,MAR,15,2003,G1,0,0,0,0,0,0,0,0,0,0
15/03/2003,Sat,MAR,15,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
15/03/2003,Sat,MAR,15,2003,ESTADAO,4,0,0,0,0,0,0,2,2,0
16/03/2003,Sun,MAR,16,2003,G1,0,0,0,0,0,0,0,0,0,0
16/03/2003,Sun,MAR,16,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
16/03/2003,Sun,MAR,16,2003,ESTADAO,4,0,2,0,0,0,2,2,0,2
17/03/2003,Mon,MAR,17,2003,G1,0,0,0,0,0,0,0,0,0,0
17/03/2003,Mon,MAR,17,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
17/03/2003,Mon,MAR,17,2003,ESTADAO,30,0,0,0,0,0,0,22,2,6
18/03/2003,Tue,MAR,18,2003,G1,0,0,0,0,0,0,0,0,0,0
18/03/2003,Tue,MAR,18,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
18/03/2003,Tue,MAR,18,2003,ESTADAO,26,0,0,0,0,0,0,16,6,4
19/03/2003,Wed,MAR,19,2003,G1,0,0,0,0,0,0,0,0,0,0
19/03/2003,Wed,MAR,19,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
19/03/2003,Wed,MAR,19,2003,ESTADAO,36,0,0,0,0,0,0,20,8,8
20/03/2003,Thu,MAR,20,2003,G1,0,0,0,0,0,0,0,0,0,0
20/03/2003,Thu,MAR,20,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
20/03/2003,Thu,MAR,20,2003,ESTADAO,22,0,0,0,0,0,0,8,6,8
21/03/2003,Fri,MAR,21,2003,G1,0,0,0,0,0,0,0,0,0,0
21/03/2003,Fri,MAR,21,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
21/03/2003,Fri,MAR,21,2003,ESTADAO,22,0,0,0,0,0,0,10,6,6
22/03/2003,Sat,MAR,22,2003,G1,0,0,0,0,0,0,0,0,0,0
22/03/2003,Sat,MAR,22,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
22/03/2003,Sat,MAR,22,2003,ESTADAO,2,0,0,0,0,0,0,0,2,0
23/03/2003,Sun,MAR,23,2003,G1,0,0,0,0,0,0,0,0,0,0
23/03/2003,Sun,MAR,23,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
23/03/2003,Sun,MAR,23,2003,ESTADAO,10,0,0,0,0,0,0,8,2,0
24/03/2003,Mon,MAR,24,2003,G1,0,0,0,0,0,0,0,0,0,0
24/03/2003,Mon,MAR,24,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
24/03/2003,Mon,MAR,24,2003,ESTADAO,16,0,0,0,0,0,0,6,8,2
25/03/2003,Tue,MAR,25,2003,G1,0,0,0,0,0,0,0,0,0,0
25/03/2003,Tue,MAR,25,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
25/03/2003,Tue,MAR,25,2003,ESTADAO,22,0,0,0,0,0,0,10,8,4
26/03/2003,Wed,MAR,26,2003,G1,0,0,0,0,0,0,0,0,0,0
26/03/2003,Wed,MAR,26,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
26/03/2003,Wed,MAR,26,2003,ESTADAO,22,0,0,0,0,0,0,10,8,4
27/03/2003,Thu,MAR,27,2003,G1,0,0,0,0,0,0,0,0,0,0
27/03/2003,Thu,MAR,27,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
27/03/2003,Thu,MAR,27,2003,ESTADAO,44,0,0,84,0,0,84,26,6,12
28/03/2003,Fri,MAR,28,2003,G1,0,0,0,0,0,0,0,0,0,0
28/03/2003,Fri,MAR,28,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
28/03/2003,Fri,MAR,28,2003,ESTADAO,18,0,0,0,0,0,0,8,4,6
29/03/2003,Sat,MAR,29,2003,G1,0,0,0,0,0,0,0,0,0,0
29/03/2003,Sat,MAR,29,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
29/03/2003,Sat,MAR,29,2003,ESTADAO,0,0,0,0,0,0,0,0,0,0
30/03/2003,Sun,MAR,30,2003,G1,0,0,0,0,0,0,0,0,0,0
30/03/2003,Sun,MAR,30,2003,FOLHASP,0,0,0,0,0,0,0,0,0,0
30/03/2003,Sun,MAR,30,2003,ESTADAO,6,0,0,0,0,0,0,4,0,2
