Setor,Tecnico,Fundamentalista,tau,p-valor
Petroleo. Gas e Biocombustiveis,negocios,qt,-0.689751626042,0.0
Petroleo. Gas e Biocombustiveis,negocios,mQtCom,-0.362986597276,0.0
Petroleo. Gas e Biocombustiveis,negocios,meQtCom,-0.330960654345,0.0
Petroleo. Gas e Biocombustiveis,negocios,dpQtCom,-0.732267178655,0.0
Petroleo. Gas e Biocombustiveis,negocios,vQtCom,-0.732267198181,0.0
Petroleo. Gas e Biocombustiveis,negocios,sQtCom,-0.36292461783,0.0
Petroleo. Gas e Biocombustiveis,negocios,mQtTw,-0.446302021595,0.0
Petroleo. Gas e Biocombustiveis,negocios,meQtTw,-0.339413300126,0.0
Petroleo. Gas e Biocombustiveis,negocios,dpQtTw,-0.799484187904,0.0
Petroleo. Gas e Biocombustiveis,negocios,vQtTw,-0.799484180809,0.0
Petroleo. Gas e Biocombustiveis,negocios,sQtTw,-0.446438632772,0.0
Petroleo. Gas e Biocombustiveis,negocios,mQtFb,-0.421415232972,0.0
Petroleo. Gas e Biocombustiveis,negocios,meQtFb,-0.328700451282,0.0
Petroleo. Gas e Biocombustiveis,negocios,dpQtFb,-0.786430606101,0.0
Petroleo. Gas e Biocombustiveis,negocios,vQtFb,-0.786430582706,0.0
Petroleo. Gas e Biocombustiveis,negocios,sQtFb,-0.420949689721,0.0
Petroleo. Gas e Biocombustiveis,negocios,mQtLk,-0.362436729237,0.0
Petroleo. Gas e Biocombustiveis,negocios,meQtLk,-0.325747935178,0.0
Petroleo. Gas e Biocombustiveis,negocios,dpQtLk,-0.740948023535,0.0
Petroleo. Gas e Biocombustiveis,negocios,vQtLk,-0.740948050786,0.0
Petroleo. Gas e Biocombustiveis,negocios,sQtLk,-0.362588093283,0.0
Petroleo. Gas e Biocombustiveis,negocios,mQtGp,-0.32888226394,0.0
Petroleo. Gas e Biocombustiveis,negocios,meQtGp,-0.327772722313,0.0
Petroleo. Gas e Biocombustiveis,negocios,dpQtGp,-0.711832457865,0.0
Petroleo. Gas e Biocombustiveis,negocios,vQtGp,-0.711832458077,0.0
Petroleo. Gas e Biocombustiveis,negocios,sQtGp,-0.328892385382,0.0
Petroleo. Gas e Biocombustiveis,negocios,mPol,-0.736558540405,0.0
Petroleo. Gas e Biocombustiveis,negocios,mePol,-0.703291271923,0.0
Petroleo. Gas e Biocombustiveis,negocios,dpPol,-0.859877756938,0.0
Petroleo. Gas e Biocombustiveis,negocios,vPol,-0.859944299285,0.0
Petroleo. Gas e Biocombustiveis,negocios,sPol,-0.724297623611,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,qt,-0.598566036683,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtCom,-0.436500175991,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtCom,-0.386740505386,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtCom,-0.814336832732,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtCom,-0.814336832732,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtCom,-0.435825253895,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtTw,-0.535956632722,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtTw,-0.421291249091,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtTw,-0.881673448813,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtTw,-0.881674591814,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtTw,-0.54321953272,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtFb,-0.526327553248,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtFb,-0.409190889427,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtFb,-0.872959277632,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtFb,-0.872960690886,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtFb,-0.526432489004,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtLk,-0.446340924678,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtLk,-0.383008169043,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtLk,-0.822019860299,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtLk,-0.822020056195,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtLk,-0.445528176544,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtGp,-0.38321291133,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtGp,-0.378250359322,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtGp,-0.78022620643,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtGp,-0.780226206884,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtGp,-0.383253907718,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mPol,-0.637629720519,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mePol,-0.586508270533,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpPol,-0.928991829,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vPol,-0.928997290456,0.0
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sPol,-0.625690531677,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,qt,-0.557938835605,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtCom,-0.239512786123,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtCom,-0.143583493542,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtCom,-0.862851693916,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtCom,-0.86285168682,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtCom,-0.238759638208,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtTw,-0.422608841738,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtTw,-0.251485717608,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtTw,-0.91302899197,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtTw,-0.913029051324,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtTw,-0.434018430444,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtFb,-0.405700250391,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtFb,-0.223466735268,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtFb,-0.911238040581,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtFb,-0.91123802618,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtFb,-0.39350651552,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtLk,-0.274314424892,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtLk,-0.142745975766,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtLk,-0.884965176577,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtLk,-0.884965229928,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtLk,-0.270750846284,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtGp,-0.126103489853,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtGp,-0.105734839749,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtGp,-0.828081269564,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtGp,-0.828081270381,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtGp,-0.126056279648,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,mPol,-0.406084713316,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,mePol,-0.313646292496,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpPol,-0.937378342005,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,vPol,-0.937508041254,0.0
Petroleo. Gas e Biocombustiveis,volume_financeiro,sPol,-0.446688139791,0.0
Telecomunicacoes,media,qt,-0.648653981232,0.0
Telecomunicacoes,media,mQtCom,-0.455291872946,0.0
Telecomunicacoes,media,meQtCom,-0.421579280607,0.0
Telecomunicacoes,media,dpQtCom,-0.705767795548,0.0
Telecomunicacoes,media,vQtCom,-0.705767793455,0.0
Telecomunicacoes,media,sQtCom,-0.455300698233,0.0
Telecomunicacoes,media,mQtTw,-0.609736848607,0.0
Telecomunicacoes,media,meQtTw,-0.545708207154,0.0
Telecomunicacoes,media,dpQtTw,-0.808815524492,0.0
Telecomunicacoes,media,vQtTw,-0.808815510468,0.0
Telecomunicacoes,media,sQtTw,-0.608661045134,0.0
Telecomunicacoes,media,mQtFb,-0.58047774938,0.0
Telecomunicacoes,media,meQtFb,-0.522334292634,0.0
Telecomunicacoes,media,dpQtFb,-0.793761180927,0.0
Telecomunicacoes,media,vQtFb,-0.793777460965,0.0
Telecomunicacoes,media,sQtFb,-0.578148951306,0.0
Telecomunicacoes,media,mQtLk,-0.477140458207,0.0
Telecomunicacoes,media,meQtLk,-0.432094021144,0.0
Telecomunicacoes,media,dpQtLk,-0.724202084392,0.0
Telecomunicacoes,media,vQtLk,-0.724202082016,0.0
Telecomunicacoes,media,sQtLk,-0.476878017969,0.0
Telecomunicacoes,media,mQtGp,-0.416213221514,0.0
Telecomunicacoes,media,meQtGp,-0.407677159601,0.0
Telecomunicacoes,media,dpQtGp,-0.67731280036,0.0
Telecomunicacoes,media,vQtGp,-0.677312800182,0.0
Telecomunicacoes,media,sQtGp,-0.416211618614,0.0
Telecomunicacoes,media,mPol,-0.713064288238,0.0
Telecomunicacoes,media,mePol,-0.64187010313,0.0
Telecomunicacoes,media,dpPol,-0.851689641256,0.0
Telecomunicacoes,media,vPol,-0.851780722934,0.0
Telecomunicacoes,media,sPol,-0.67177143267,0.0
Telecomunicacoes,negocios,qt,-0.597779017856,0.0
Telecomunicacoes,negocios,mQtCom,-0.244530955723,0.0
Telecomunicacoes,negocios,meQtCom,-0.223171041686,0.0
Telecomunicacoes,negocios,dpQtCom,-0.619057211911,0.0
Telecomunicacoes,negocios,vQtCom,-0.619057209046,0.0
Telecomunicacoes,negocios,sQtCom,-0.244541012099,0.0
Telecomunicacoes,negocios,mQtTw,-0.3045529193,0.0
Telecomunicacoes,negocios,meQtTw,-0.192746160858,0.0
Telecomunicacoes,negocios,dpQtTw,-0.693539143014,0.0
Telecomunicacoes,negocios,vQtTw,-0.693539579079,0.0
Telecomunicacoes,negocios,sQtTw,-0.304806801718,0.0
Telecomunicacoes,negocios,mQtFb,-0.264241662872,0.0
Telecomunicacoes,negocios,meQtFb,-0.187657758633,0.0
Telecomunicacoes,negocios,dpQtFb,-0.671719933792,0.0
Telecomunicacoes,negocios,vQtFb,-0.671719867632,0.0
Telecomunicacoes,negocios,sQtFb,-0.264554367407,0.0
Telecomunicacoes,negocios,mQtLk,-0.228728341704,0.0
Telecomunicacoes,negocios,meQtLk,-0.213795448902,0.0
Telecomunicacoes,negocios,dpQtLk,-0.628103219281,0.0
Telecomunicacoes,negocios,vQtLk,-0.628103311905,0.0
Telecomunicacoes,negocios,sQtLk,-0.228799236227,0.0
Telecomunicacoes,negocios,mQtGp,-0.222347268324,0.0
Telecomunicacoes,negocios,meQtGp,-0.225235316836,0.0
Telecomunicacoes,negocios,dpQtGp,-0.591884531741,0.0
Telecomunicacoes,negocios,vQtGp,-0.591884533196,0.0
Telecomunicacoes,negocios,sQtGp,-0.222339502964,0.0
Telecomunicacoes,negocios,mPol,-0.659310037958,0.0
Telecomunicacoes,negocios,mePol,-0.630060666751,0.0
Telecomunicacoes,negocios,dpPol,-0.791524884722,0.0
Telecomunicacoes,negocios,vPol,-0.79161043174,0.0
Telecomunicacoes,negocios,sPol,-0.625707905372,0.0
Telecomunicacoes,quantidade_papeis,qt,-0.618473891496,0.0
Telecomunicacoes,quantidade_papeis,mQtCom,-0.267040528897,0.0
Telecomunicacoes,quantidade_papeis,meQtCom,-0.232959411016,0.0
Telecomunicacoes,quantidade_papeis,dpQtCom,-0.775505785264,0.0
Telecomunicacoes,quantidade_papeis,vQtCom,-0.775505785289,0.0
Telecomunicacoes,quantidade_papeis,sQtCom,-0.26688110812,0.0
Telecomunicacoes,quantidade_papeis,mQtTw,-0.305182036146,0.0
Telecomunicacoes,quantidade_papeis,meQtTw,-0.199468640172,0.0
Telecomunicacoes,quantidade_papeis,dpQtTw,-0.81321712823,0.0
Telecomunicacoes,quantidade_papeis,vQtTw,-0.813217061352,0.0
Telecomunicacoes,quantidade_papeis,sQtTw,-0.306405000786,0.0
Telecomunicacoes,quantidade_papeis,mQtFb,-0.263691742337,0.0
Telecomunicacoes,quantidade_papeis,meQtFb,-0.190860782224,0.0
Telecomunicacoes,quantidade_papeis,dpQtFb,-0.801037422298,0.0
Telecomunicacoes,quantidade_papeis,vQtFb,-0.801037333719,0.0
Telecomunicacoes,quantidade_papeis,sQtFb,-0.264360531305,0.0
Telecomunicacoes,quantidade_papeis,mQtLk,-0.243274914586,0.0
Telecomunicacoes,quantidade_papeis,meQtLk,-0.2192157978,0.0
Telecomunicacoes,quantidade_papeis,dpQtLk,-0.78110931483,0.0
Telecomunicacoes,quantidade_papeis,vQtLk,-0.781109441289,0.0
Telecomunicacoes,quantidade_papeis,sQtLk,-0.241984722287,0.0
Telecomunicacoes,quantidade_papeis,mQtGp,-0.226487725107,0.0
Telecomunicacoes,quantidade_papeis,meQtGp,-0.230612744218,0.0
Telecomunicacoes,quantidade_papeis,dpQtGp,-0.758566548842,0.0
Telecomunicacoes,quantidade_papeis,vQtGp,-0.758566549067,0.0
Telecomunicacoes,quantidade_papeis,sQtGp,-0.226485245223,0.0
Telecomunicacoes,quantidade_papeis,mPol,-0.680823818707,0.0
Telecomunicacoes,quantidade_papeis,mePol,-0.630278771666,0.0
Telecomunicacoes,quantidade_papeis,dpPol,-0.880895558085,0.0
Telecomunicacoes,quantidade_papeis,vPol,-0.880761487028,0.0
Telecomunicacoes,quantidade_papeis,sPol,-0.668065266799,0.0
Telecomunicacoes,volume_financeiro,qt,-0.634131500145,0.0
Telecomunicacoes,volume_financeiro,mQtCom,-0.568915167042,0.0
Telecomunicacoes,volume_financeiro,meQtCom,-0.532762954401,0.0
Telecomunicacoes,volume_financeiro,dpQtCom,-0.845843005283,0.0
Telecomunicacoes,volume_financeiro,vQtCom,-0.845843001487,0.0
Telecomunicacoes,volume_financeiro,sQtCom,-0.568574126542,0.0
Telecomunicacoes,volume_financeiro,mQtTw,-0.795455003804,0.0
Telecomunicacoes,volume_financeiro,meQtTw,-0.539670590211,0.0
Telecomunicacoes,volume_financeiro,dpQtTw,-0.89314402353,0.0
Telecomunicacoes,volume_financeiro,vQtTw,-0.893165476069,0.0
Telecomunicacoes,volume_financeiro,sQtTw,-0.791575421716,0.0
Telecomunicacoes,volume_financeiro,mQtFb,-0.772796876929,0.0
Telecomunicacoes,volume_financeiro,meQtFb,-0.535154407003,0.0
Telecomunicacoes,volume_financeiro,dpQtFb,-0.877437015264,0.0
Telecomunicacoes,volume_financeiro,vQtFb,-0.877436938525,0.0
Telecomunicacoes,volume_financeiro,sQtFb,-0.777075092796,0.0
Telecomunicacoes,volume_financeiro,mQtLk,-0.553363132724,0.0
Telecomunicacoes,volume_financeiro,meQtLk,-0.521185872542,0.0
Telecomunicacoes,volume_financeiro,dpQtLk,-0.852500354156,0.0
Telecomunicacoes,volume_financeiro,vQtLk,-0.852500360779,0.0
Telecomunicacoes,volume_financeiro,sQtLk,-0.552817616057,0.0
Telecomunicacoes,volume_financeiro,mQtGp,-0.524474035537,0.0
Telecomunicacoes,volume_financeiro,meQtGp,-0.522671441145,0.0
Telecomunicacoes,volume_financeiro,dpQtGp,-0.813341240556,0.0
Telecomunicacoes,volume_financeiro,vQtGp,-0.813341241034,0.0
Telecomunicacoes,volume_financeiro,sQtGp,-0.524473702763,0.0
Telecomunicacoes,volume_financeiro,mPol,-0.828050725445,0.0
Telecomunicacoes,volume_financeiro,mePol,-0.778281690326,0.0
Telecomunicacoes,volume_financeiro,dpPol,-0.925823744823,0.0
Telecomunicacoes,volume_financeiro,vPol,-0.925970943181,0.0
Telecomunicacoes,volume_financeiro,sPol,-0.822172307221,0.0
Utilidade Publica,media,qt,-0.78164760936,0.0
Utilidade Publica,media,mQtCom,-0.613046000443,0.0
Utilidade Publica,media,meQtCom,-0.598784009869,0.0
Utilidade Publica,media,dpQtCom,-0.782264059724,0.0
Utilidade Publica,media,vQtCom,-0.782264048655,0.0
Utilidade Publica,media,sQtCom,-0.613025919238,0.0
Utilidade Publica,media,mQtTw,-0.686098312133,0.0
Utilidade Publica,media,meQtTw,-0.626063041225,0.0
Utilidade Publica,media,dpQtTw,-0.850945885041,0.0
Utilidade Publica,media,vQtTw,-0.850945665807,0.0
Utilidade Publica,media,sQtTw,-0.685714370596,0.0
Utilidade Publica,media,mQtFb,-0.67302080037,0.0
Utilidade Publica,media,meQtFb,-0.612588403667,0.0
Utilidade Publica,media,dpQtFb,-0.84159611153,0.0
Utilidade Publica,media,vQtFb,-0.841596085119,0.0
Utilidade Publica,media,sQtFb,-0.674785593663,0.0
Utilidade Publica,media,mQtLk,-0.617646428377,0.0
Utilidade Publica,media,meQtLk,-0.596791095417,0.0
Utilidade Publica,media,dpQtLk,-0.795014144283,0.0
Utilidade Publica,media,vQtLk,-0.795014120001,0.0
Utilidade Publica,media,sQtLk,-0.617082094977,0.0
Utilidade Publica,media,mQtGp,-0.595737995495,0.0
Utilidade Publica,media,meQtGp,-0.596564422623,0.0
Utilidade Publica,media,dpQtGp,-0.763090732751,0.0
Utilidade Publica,media,vQtGp,-0.763090735353,0.0
Utilidade Publica,media,sQtGp,-0.595738400259,0.0
Utilidade Publica,media,mPol,-0.859109817836,0.0
Utilidade Publica,media,mePol,-0.80668564483,0.0
Utilidade Publica,media,dpPol,-0.87816074784,0.0
Utilidade Publica,media,vPol,-0.878207391559,0.0
Utilidade Publica,media,sPol,-0.83189031074,0.0
Utilidade Publica,negocios,qt,-0.612114375454,0.0
Utilidade Publica,negocios,mQtCom,-0.170284872459,0.0
Utilidade Publica,negocios,meQtCom,-0.110647377773,0.0
Utilidade Publica,negocios,dpQtCom,-0.561464183011,0.0
Utilidade Publica,negocios,vQtCom,-0.561464182258,0.0
Utilidade Publica,negocios,sQtCom,-0.170257110897,0.0
Utilidade Publica,negocios,mQtTw,-0.306444957681,0.0
Utilidade Publica,negocios,meQtTw,-0.128807532606,0.0
Utilidade Publica,negocios,dpQtTw,-0.670945138592,0.0
Utilidade Publica,negocios,vQtTw,-0.670945129901,0.0
Utilidade Publica,negocios,sQtTw,-0.307049597524,0.0
Utilidade Publica,negocios,mQtFb,-0.263287633921,0.0
Utilidade Publica,negocios,meQtFb,-0.114024124411,0.0
Utilidade Publica,negocios,dpQtFb,-0.64496465833,0.0
Utilidade Publica,negocios,vQtFb,-0.644969925327,0.0
Utilidade Publica,negocios,sQtFb,-0.264404191322,0.0
Utilidade Publica,negocios,mQtLk,-0.174922838768,0.0
Utilidade Publica,negocios,meQtLk,-0.104279371027,0.0
Utilidade Publica,negocios,dpQtLk,-0.573181836814,0.0
Utilidade Publica,negocios,vQtLk,-0.57318183376,0.0
Utilidade Publica,negocios,sQtLk,-0.174861789363,0.0
Utilidade Publica,negocios,mQtGp,-0.108436090064,0.0
Utilidade Publica,negocios,meQtGp,-0.106067136623,0.0
Utilidade Publica,negocios,dpQtGp,-0.526475448946,0.0
Utilidade Publica,negocios,vQtGp,-0.526475448997,0.0
Utilidade Publica,negocios,sQtGp,-0.108435595663,0.0
Utilidade Publica,negocios,mPol,-0.714807432828,0.0
Utilidade Publica,negocios,mePol,-0.670878030613,0.0
Utilidade Publica,negocios,dpPol,-0.818746312544,0.0
Utilidade Publica,negocios,vPol,-0.818783296613,0.0
Utilidade Publica,negocios,sPol,-0.679723024303,0.0
Utilidade Publica,quantidade_papeis,qt,-0.806452992931,0.0
Utilidade Publica,quantidade_papeis,mQtCom,-0.661155994664,0.0
Utilidade Publica,quantidade_papeis,meQtCom,-0.634724275891,0.0
Utilidade Publica,quantidade_papeis,dpQtCom,-0.87988856415,0.0
Utilidade Publica,quantidade_papeis,vQtCom,-0.87988856353,0.0
Utilidade Publica,quantidade_papeis,sQtCom,-0.66113908554,0.0
Utilidade Publica,quantidade_papeis,mQtTw,-0.741254409731,0.0
Utilidade Publica,quantidade_papeis,meQtTw,-0.667857938234,0.0
Utilidade Publica,quantidade_papeis,dpQtTw,-0.91543242915,0.0
Utilidade Publica,quantidade_papeis,vQtTw,-0.915432431705,0.0
Utilidade Publica,quantidade_papeis,sQtTw,-0.74197518301,0.0
Utilidade Publica,quantidade_papeis,mQtFb,-0.728751283914,0.0
Utilidade Publica,quantidade_papeis,meQtFb,-0.660744274444,0.0
Utilidade Publica,quantidade_papeis,dpQtFb,-0.907630344607,0.0
Utilidade Publica,quantidade_papeis,vQtFb,-0.907630336343,0.0
Utilidade Publica,quantidade_papeis,sQtFb,-0.727612365635,0.0
Utilidade Publica,quantidade_papeis,mQtLk,-0.674038703175,0.0
Utilidade Publica,quantidade_papeis,meQtLk,-0.636500319677,0.0
Utilidade Publica,quantidade_papeis,dpQtLk,-0.88903217293,0.0
Utilidade Publica,quantidade_papeis,vQtLk,-0.889032170396,0.0
Utilidade Publica,quantidade_papeis,sQtLk,-0.67388799524,0.0
Utilidade Publica,quantidade_papeis,mQtGp,-0.633604036404,0.0
Utilidade Publica,quantidade_papeis,meQtGp,-0.630180847621,0.0
Utilidade Publica,quantidade_papeis,dpQtGp,-0.86607228148,0.0
Utilidade Publica,quantidade_papeis,vQtGp,-0.866072282788,0.0
Utilidade Publica,quantidade_papeis,sQtGp,-0.633598832208,0.0
Utilidade Publica,quantidade_papeis,mPol,-0.816868985995,0.0
Utilidade Publica,quantidade_papeis,mePol,-0.756442215794,0.0
Utilidade Publica,quantidade_papeis,dpPol,-0.943633023067,0.0
Utilidade Publica,quantidade_papeis,vPol,-0.943642162067,0.0
Utilidade Publica,quantidade_papeis,sPol,-0.802146017928,0.0
Utilidade Publica,volume_financeiro,qt,-0.826013993776,0.0
Utilidade Publica,volume_financeiro,mQtCom,-0.450862957646,0.0
Utilidade Publica,volume_financeiro,meQtCom,-0.376896674319,0.0
Utilidade Publica,volume_financeiro,dpQtCom,-0.835135908882,0.0
Utilidade Publica,volume_financeiro,vQtCom,-0.835135906953,0.0
Utilidade Publica,volume_financeiro,sQtCom,-0.452706807573,0.0
Utilidade Publica,volume_financeiro,mQtTw,-0.636837257352,0.0
Utilidade Publica,volume_financeiro,meQtTw,-0.479992825666,0.0
Utilidade Publica,volume_financeiro,dpQtTw,-0.913261294792,0.0
Utilidade Publica,volume_financeiro,vQtTw,-0.91326131345,0.0
Utilidade Publica,volume_financeiro,sQtTw,-0.635768338425,0.0
Utilidade Publica,volume_financeiro,mQtFb,-0.605162506511,0.0
Utilidade Publica,volume_financeiro,meQtFb,-0.459788974522,0.0
Utilidade Publica,volume_financeiro,dpQtFb,-0.897993863914,0.0
Utilidade Publica,volume_financeiro,vQtFb,-0.89799394949,0.0
Utilidade Publica,volume_financeiro,sQtFb,-0.602768330055,0.0
Utilidade Publica,volume_financeiro,mQtLk,-0.485327507097,0.0
Utilidade Publica,volume_financeiro,meQtLk,-0.378557423884,0.0
Utilidade Publica,volume_financeiro,dpQtLk,-0.849919621,0.0
Utilidade Publica,volume_financeiro,vQtLk,-0.849919623766,0.0
Utilidade Publica,volume_financeiro,sQtLk,-0.484635769233,0.0
Utilidade Publica,volume_financeiro,mQtGp,-0.369551354749,0.0
Utilidade Publica,volume_financeiro,meQtGp,-0.353917879152,0.0
Utilidade Publica,volume_financeiro,dpQtGp,-0.793521328962,0.0
Utilidade Publica,volume_financeiro,vQtGp,-0.793521330544,0.0
Utilidade Publica,volume_financeiro,sQtGp,-0.369553056991,0.0
Utilidade Publica,volume_financeiro,mPol,-0.522983967854,0.0
Utilidade Publica,volume_financeiro,mePol,-0.505476391779,0.0
Utilidade Publica,volume_financeiro,dpPol,-0.940004261977,0.0
Utilidade Publica,volume_financeiro,vPol,-0.940010469059,0.0
Utilidade Publica,volume_financeiro,sPol,-0.562971378997,0.0
