Setor,Tecnico,Fundamentalista,tau,p-valor
Financeiro e Outros,negocios,meQtGp,-0.216050348841,2.95115045408e-43
Financeiro e Outros,negocios,dpQtGp,0.140777089484,2.58491488156e-19
Financeiro e Outros,negocios,vQtGp,0.133441263191,1.63889594172e-17
Financeiro e Outros,negocios,sQtGp,0.143281122489,5.96722200743e-20
Financeiro e Outros,negocios,mPol,-0.0895676370943,1.08639492119e-08
Financeiro e Outros,negocios,mePol,-0.114352943192,2.90818248622e-13
Financeiro e Outros,negocios,dpPol,-0.261781195804,1.14241365524e-62
Financeiro e Outros,negocios,vPol,-0.262786017971,3.88966910185e-63
Financeiro e Outros,negocios,sPol,-0.0483927250198,0.00201056273774
Financeiro e Outros,quantidade_papeis,qt,0.140519364618,3.00159995702e-19
Financeiro e Outros,quantidade_papeis,mQtCom,0.181915525508,3.63347887498e-31
Financeiro e Outros,quantidade_papeis,meQtCom,-0.0807322069188,2.56712876742e-07
Financeiro e Outros,quantidade_papeis,dpQtCom,0.180942348435,7.49869170267e-31
Financeiro e Outros,quantidade_papeis,vQtCom,0.180924486649,7.59880508459e-31
Financeiro e Outros,quantidade_papeis,sQtCom,0.203639585626,1.26731854757e-38
Financeiro e Outros,quantidade_papeis,mQtTw,0.355017901581,1.13652334972e-113
Financeiro e Outros,quantidade_papeis,meQtTw,0.273625788777,2.68547450216e-68
Financeiro e Outros,quantidade_papeis,dpQtTw,0.338510019268,1.59745973143e-103
Financeiro e Outros,quantidade_papeis,vQtTw,0.338549981945,1.51162723075e-103
Financeiro e Outros,quantidade_papeis,sQtTw,0.360514713911,3.71322653606e-117
Financeiro e Outros,quantidade_papeis,mQtFb,0.352089313331,7.77983378546e-112
Financeiro e Outros,quantidade_papeis,meQtFb,0.263639424147,1.55279165099e-63
Financeiro e Outros,quantidade_papeis,dpQtFb,0.343725623629,1.12007275216e-106
Financeiro e Outros,quantidade_papeis,vQtFb,0.347510807796,5.37089644994e-109
Financeiro e Outros,quantidade_papeis,sQtFb,0.366629716162,4.25797701647e-121
Financeiro e Outros,quantidade_papeis,mQtLk,0.344856059656,2.28703184283e-107
Financeiro e Outros,quantidade_papeis,meQtLk,-0.0631775500681,5.5231357142e-05
Financeiro e Outros,quantidade_papeis,dpQtLk,0.341488261225,2.55972507214e-105
Financeiro e Outros,quantidade_papeis,vQtLk,0.341378243199,2.98393238982e-105
Financeiro e Outros,quantidade_papeis,sQtLk,0.348071543016,2.42287211388e-109
Financeiro e Outros,quantidade_papeis,mQtGp,0.356494940093,1.33091459841e-114
Financeiro e Outros,quantidade_papeis,meQtGp,-0.0807322069188,2.56712876742e-07
Financeiro e Outros,quantidade_papeis,dpQtGp,0.364665429666,7.98365057915e-120
Financeiro e Outros,quantidade_papeis,vQtGp,0.354637367057,1.97206548683e-113
Financeiro e Outros,quantidade_papeis,sQtGp,0.376115905161,2.42974758099e-127
Financeiro e Outros,quantidade_papeis,mPol,0.00529715734697,0.735294405354
Financeiro e Outros,quantidade_papeis,mePol,0.0225542549726,0.150001490445
Financeiro e Outros,quantidade_papeis,dpPol,-0.0744898095999,1.99120363115e-06
Financeiro e Outros,quantidade_papeis,vPol,-0.0745367610201,1.96188126053e-06
Financeiro e Outros,quantidade_papeis,sPol,0.126841514349,5.69525369368e-16
Financeiro e Outros,volume_financeiro,qt,0.189221156049,1.39644132051e-33
Financeiro e Outros,volume_financeiro,mQtCom,0.277768016775,2.52441345151e-70
Financeiro e Outros,volume_financeiro,meQtCom,-0.0465839714342,0.0029468949499
Financeiro e Outros,volume_financeiro,dpQtCom,0.28511464934,5.40630991119e-74
Financeiro e Outros,volume_financeiro,vQtCom,0.285107791356,5.44967413649e-74
Financeiro e Outros,volume_financeiro,sQtCom,0.301518368604,1.57208065725e-82
Financeiro e Outros,volume_financeiro,mQtTw,0.466608675449,6.82011166615e-195
Financeiro e Outros,volume_financeiro,meQtTw,0.314812406257,8.51167257665e-90
Financeiro e Outros,volume_financeiro,dpQtTw,0.446227286962,2.04460818477e-178
Financeiro e Outros,volume_financeiro,vQtTw,0.446272856543,1.88186852603e-178
Financeiro e Outros,volume_financeiro,sQtTw,0.460596815036,5.89190699382e-190
Financeiro e Outros,volume_financeiro,mQtFb,0.458599438707,2.49005271792e-188
Financeiro e Outros,volume_financeiro,meQtFb,0.30725612421,1.25457897893e-85
Financeiro e Outros,volume_financeiro,dpQtFb,0.451962353244,5.60345170787e-183
Financeiro e Outros,volume_financeiro,vQtFb,0.453959353109,1.40033360288e-184
Financeiro e Outros,volume_financeiro,sQtFb,0.473418320471,1.46252525352e-200
Financeiro e Outros,volume_financeiro,mQtLk,0.422504483092,3.6672330549e-160
Financeiro e Outros,volume_financeiro,meQtLk,-0.0258060239586,0.0995435580451
Financeiro e Outros,volume_financeiro,dpQtLk,0.420628891815,9.22815527746e-159
Financeiro e Outros,volume_financeiro,vQtLk,0.42055341759,1.05039435077e-158
Financeiro e Outros,volume_financeiro,sQtLk,0.421230713283,3.28340593333e-159
Financeiro e Outros,volume_financeiro,mQtGp,0.41410415538,6.16121889935e-154
Financeiro e Outros,volume_financeiro,meQtGp,-0.0465839714342,0.0029468949499
Financeiro e Outros,volume_financeiro,dpQtGp,0.422744281542,2.42548213319e-160
Financeiro e Outros,volume_financeiro,vQtGp,0.410412377714,3.0629640314e-151
Financeiro e Outros,volume_financeiro,sQtGp,0.427398939152,7.57994485777e-164
Financeiro e Outros,volume_financeiro,mPol,0.131874957356,3.86497193729e-17
Financeiro e Outros,volume_financeiro,mePol,0.161965266623,4.77115244997e-25
Financeiro e Outros,volume_financeiro,dpPol,-0.184533904912,5.07513193379e-32
Financeiro e Outros,volume_financeiro,vPol,-0.184964274738,3.6625472167e-32
Financeiro e Outros,volume_financeiro,sPol,0.256013909259,5.11707782823e-60
Materiais Basicos,media,qt,-0.230635449661,5.07000432721e-49
Materiais Basicos,media,mQtCom,-0.174699287078,7.39706580178e-29
Materiais Basicos,media,meQtCom,-0.218484539388,3.57241069098e-44
Materiais Basicos,media,dpQtCom,-0.178680957045,4.12541204654e-30
Materiais Basicos,media,vQtCom,-0.17866231104,4.18217977137e-30
Materiais Basicos,media,sQtCom,-0.191940264,1.73872676451e-34
Materiais Basicos,media,mQtTw,-0.422222757262,7.28384272997e-160
Materiais Basicos,media,meQtTw,-0.399215735533,3.9347235257e-143
Materiais Basicos,media,dpQtTw,-0.417779210685,1.46854363574e-156
Materiais Basicos,media,vQtTw,-0.417754855133,1.53074639155e-156
Materiais Basicos,media,sQtTw,-0.409800896291,1.0294705653e-150
Materiais Basicos,media,mQtFb,-0.481356514273,3.68837017322e-207
Materiais Basicos,media,meQtFb,-0.398858589028,7.03547574644e-143
Materiais Basicos,media,dpQtFb,-0.472790787348,6.31326054205e-200
Materiais Basicos,media,vQtFb,-0.47337380513,2.05129594077e-200
Materiais Basicos,media,sQtFb,-0.481470741515,2.94780303538e-207
Materiais Basicos,media,mQtLk,-0.383971173572,1.4696829173e-132
Materiais Basicos,media,meQtLk,-0.215073889214,7.36280230168e-43
Materiais Basicos,media,dpQtLk,-0.369563828911,6.0512652589e-123
Materiais Basicos,media,vQtLk,-0.369472065194,6.94879846147e-123
Materiais Basicos,media,sQtLk,-0.360303364357,5.86559658314e-117
Materiais Basicos,media,mQtGp,-0.442695947682,1.53707631657e-175
Materiais Basicos,media,meQtGp,-0.218484539388,3.57241069098e-44
Materiais Basicos,media,dpQtGp,-0.446475075894,1.63009312626e-178
Materiais Basicos,media,vQtGp,-0.440629268334,6.34853207036e-174
Materiais Basicos,media,sQtGp,-0.45071646753,6.9799436051e-182
Materiais Basicos,media,mPol,-0.0865180436404,3.38051166957e-08
Materiais Basicos,media,mePol,-0.100942417963,1.18787227862e-10
Materiais Basicos,media,dpPol,-0.288419475996,1.23603189771e-75
Materiais Basicos,media,vPol,-0.286574150616,1.07861157265e-74
Materiais Basicos,media,sPol,-0.288908668526,6.94399090243e-76
Materiais Basicos,negocios,qt,0.242069588756,8.04803491353e-54
Materiais Basicos,negocios,mQtCom,0.284409588209,1.34527723178e-73
Materiais Basicos,negocios,meQtCom,0.0713647305044,5.27359240612e-06
Materiais Basicos,negocios,dpQtCom,0.2875922181,3.27000071302e-75
Materiais Basicos,negocios,vQtCom,0.287565325994,3.37491328442e-75
Materiais Basicos,negocios,sQtCom,0.31542137927,4.34921645243e-90
Materiais Basicos,negocios,mQtTw,0.478430411044,1.12820298591e-204
Materiais Basicos,negocios,meQtTw,0.299434659828,2.24427271301e-81
Materiais Basicos,negocios,dpQtTw,0.475734531497,2.13301222498e-202
Materiais Basicos,negocios,vQtTw,0.475824243229,1.79242257125e-202
Materiais Basicos,negocios,sQtTw,0.480515736547,1.91678853019e-206
Materiais Basicos,negocios,mQtFb,0.455676016976,7.3259079018e-186
Materiais Basicos,negocios,meQtFb,0.294043175733,1.54088312976e-78
Materiais Basicos,negocios,dpQtFb,0.454089567851,1.38796026688e-184
Materiais Basicos,negocios,vQtFb,0.454698063091,4.49677552777e-185
Materiais Basicos,negocios,sQtFb,0.462607456141,1.70240675642e-191
Materiais Basicos,negocios,mQtLk,0.428763428029,8.60673749363e-165
Materiais Basicos,negocios,meQtLk,0.0829916482905,1.18702779135e-07
Materiais Basicos,negocios,dpQtLk,0.42530320961,3.55682038017e-162
Materiais Basicos,negocios,vQtLk,0.42525858034,3.84297364334e-162
Materiais Basicos,negocios,sQtLk,0.435181434871,1.06241976171e-169
Materiais Basicos,negocios,mQtGp,0.423902648469,4.01787325494e-161
Materiais Basicos,negocios,meQtGp,0.0713647305044,5.27359240612e-06
Materiais Basicos,negocios,dpQtGp,0.431983075513,3.03053143088e-167
Materiais Basicos,negocios,vQtGp,0.422416181038,5.22066121445e-160
Materiais Basicos,negocios,sQtGp,0.44285084409,1.16218424842e-175
Materiais Basicos,negocios,mPol,0.0718440056795,4.55771585067e-06
Materiais Basicos,negocios,mePol,0.172285220525,4.12629526605e-28
Materiais Basicos,negocios,dpPol,-0.0609434623414,0.000100805639848
Materiais Basicos,negocios,vPol,-0.0582248316984,0.00020306251984
Materiais Basicos,negocios,sPol,0.236020323284,2.97480782875e-51
Materiais Basicos,quantidade_papeis,qt,0.0590594116331,0.00016427877632
Materiais Basicos,quantidade_papeis,mQtCom,0.00898358476071,0.566496231667
Materiais Basicos,quantidade_papeis,meQtCom,-0.0968051965999,6.53770385189e-10
Materiais Basicos,quantidade_papeis,dpQtCom,0.0390927777116,0.012616710385
Materiais Basicos,quantidade_papeis,vQtCom,0.0390905811395,0.0126216937876
Materiais Basicos,quantidade_papeis,sQtCom,0.0664680410549,2.22373907997e-05
Materiais Basicos,quantidade_papeis,mQtTw,0.147038190888,6.46555337704e-21
Materiais Basicos,quantidade_papeis,meQtTw,0.0570522782491,0.000272259084144
Materiais Basicos,quantidade_papeis,dpQtTw,0.133319720377,1.78820967854e-17
Materiais Basicos,quantidade_papeis,vQtTw,0.133385419958,1.72472007541e-17
Materiais Basicos,quantidade_papeis,sQtTw,0.167214942056,1.41305360364e-26
Materiais Basicos,quantidade_papeis,mQtFb,0.125610196054,1.10261341061e-15
Materiais Basicos,quantidade_papeis,meQtFb,0.047577736421,0.00239888764617
Materiais Basicos,quantidade_papeis,dpQtFb,0.127169877995,4.88268841208e-16
Materiais Basicos,quantidade_papeis,vQtFb,0.127474341305,4.16012573467e-16
Materiais Basicos,quantidade_papeis,sQtFb,0.152439857914,2.3178629339e-22
Materiais Basicos,quantidade_papeis,mQtLk,0.165224429024,5.49914685246e-26
Materiais Basicos,quantidade_papeis,meQtLk,-0.0901609455839,8.77064567462e-09
Materiais Basicos,quantidade_papeis,dpQtLk,0.161371119861,7.29402456509e-25
Materiais Basicos,quantidade_papeis,vQtLk,0.161370864811,7.29525824065e-25
Materiais Basicos,quantidade_papeis,sQtLk,0.177410540212,1.04344298483e-29
Materiais Basicos,quantidade_papeis,mQtGp,0.18711217413,7.39812530922e-33
Materiais Basicos,quantidade_papeis,meQtGp,-0.0968051965999,6.53770385189e-10
Materiais Basicos,quantidade_papeis,dpQtGp,0.208041778925,3.24970752857e-40
Materiais Basicos,quantidade_papeis,vQtGp,0.199408230809,4.36554600985e-37
Materiais Basicos,quantidade_papeis,sQtGp,0.210718019821,3.27757015836e-41
Materiais Basicos,quantidade_papeis,mPol,-0.0948758449774,1.41484068033e-09
Materiais Basicos,quantidade_papeis,mePol,-0.0457026736605,0.00354358207894
Materiais Basicos,quantidade_papeis,dpPol,-0.0927896321513,3.20640182912e-09
Materiais Basicos,quantidade_papeis,vPol,-0.0950598868971,1.31523128922e-09
Materiais Basicos,quantidade_papeis,sPol,0.0207863421633,0.184732842193
Materiais Basicos,volume_financeiro,qt,0.0170911055815,0.275475700379
Materiais Basicos,volume_financeiro,mQtCom,-0.145063484129,2.1198556776e-20
Materiais Basicos,volume_financeiro,meQtCom,-0.203769542747,1.19174318302e-38
Materiais Basicos,volume_financeiro,dpQtCom,-0.112088485363,8.54752248747e-13
Materiais Basicos,volume_financeiro,vQtCom,-0.112079869641,8.58183083182e-13
Materiais Basicos,volume_financeiro,sQtCom,-0.0720570105839,4.27034473211e-06
Materiais Basicos,volume_financeiro,mQtTw,-0.295550633928,2.51068686242e-79
Materiais Basicos,volume_financeiro,meQtTw,-0.383807801784,1.89802668342e-132
Materiais Basicos,volume_financeiro,dpQtTw,-0.280974074793,7.10067520378e-72
Materiais Basicos,volume_financeiro,vQtTw,-0.280919459922,7.55986929783e-72
Materiais Basicos,volume_financeiro,sQtTw,-0.214768040733,9.63569418347e-43
Materiais Basicos,volume_financeiro,mQtFb,-0.285349703179,4.50644182382e-74
Materiais Basicos,volume_financeiro,meQtFb,-0.386223951274,4.27292899413e-134
Materiais Basicos,volume_financeiro,dpQtFb,-0.275911357605,2.24755167456e-69
Materiais Basicos,volume_financeiro,vQtFb,-0.276232719777,1.56435735167e-69
Materiais Basicos,volume_financeiro,sQtFb,-0.254614564788,2.3727347605e-59
Materiais Basicos,volume_financeiro,mQtLk,-0.294500982687,8.88973737304e-79
Materiais Basicos,volume_financeiro,meQtLk,-0.208835870009,1.65021212231e-40
Materiais Basicos,volume_financeiro,dpQtLk,-0.276695794617,9.27351220187e-70
Materiais Basicos,volume_financeiro,vQtLk,-0.27661340618,1.01782976342e-69
Materiais Basicos,volume_financeiro,sQtLk,-0.226978872036,1.55322862267e-47
Materiais Basicos,volume_financeiro,mQtGp,-0.281069895486,6.36120521125e-72
Materiais Basicos,volume_financeiro,meQtGp,-0.203769542747,1.19174318302e-38
Materiais Basicos,volume_financeiro,dpQtGp,-0.267124678334,3.83790881948e-65
Materiais Basicos,volume_financeiro,vQtGp,-0.272219728144,1.40112110643e-67
Materiais Basicos,volume_financeiro,sQtGp,-0.254523353749,2.60891483337e-59
Materiais Basicos,volume_financeiro,mPol,-0.0543409804359,0.000525602844898
Materiais Basicos,volume_financeiro,mePol,-0.0835184684376,9.87021677538e-08
Materiais Basicos,volume_financeiro,dpPol,-0.143220144486,6.33207034796e-20
Materiais Basicos,volume_financeiro,vPol,-0.142234272312,1.13052270972e-19
Materiais Basicos,volume_financeiro,sPol,0.0120380304502,0.442418539471
Petroleo. Gas e Biocombustiveis,media,qt,-0.216837378696,6.17357623755e-43
Petroleo. Gas e Biocombustiveis,media,mQtCom,-0.311163020542,1.72306946863e-86
Petroleo. Gas e Biocombustiveis,media,meQtCom,-0.148195257764,6.12806442003e-21
Petroleo. Gas e Biocombustiveis,media,dpQtCom,-0.290479986814,1.28641390708e-75
Petroleo. Gas e Biocombustiveis,media,vQtCom,-0.290437138694,1.35249072607e-75
Petroleo. Gas e Biocombustiveis,media,sQtCom,-0.297331877631,3.88771741962e-79
Petroleo. Gas e Biocombustiveis,media,mQtTw,-0.62820033062,0.0
Petroleo. Gas e Biocombustiveis,media,meQtTw,-0.47515891539,4.83738311622e-199
Petroleo. Gas e Biocombustiveis,media,dpQtTw,-0.589784502677,1.66306022396e-305
Petroleo. Gas e Biocombustiveis,media,vQtTw,-0.589918235263,1.21153379745e-305
Petroleo. Gas e Biocombustiveis,media,sQtTw,-0.560669864421,2.69169533619e-276
Petroleo. Gas e Biocombustiveis,media,mQtFb,-0.639909415566,0.0
Petroleo. Gas e Biocombustiveis,media,meQtFb,-0.463146403914,3.29201118451e-189
Petroleo. Gas e Biocombustiveis,media,dpQtFb,-0.620221096082,0.0
Petroleo. Gas e Biocombustiveis,media,vQtFb,-0.621402169651,0.0
Petroleo. Gas e Biocombustiveis,media,sQtFb,-0.633314354558,0.0
Petroleo. Gas e Biocombustiveis,media,mQtLk,-0.563407925303,5.57139656653e-279
Petroleo. Gas e Biocombustiveis,media,meQtLk,-0.162033021197,1.019936831e-24
Petroleo. Gas e Biocombustiveis,media,dpQtLk,-0.533590587883,1.87171901145e-250
Petroleo. Gas e Biocombustiveis,media,vQtLk,-0.53351989401,2.17787997526e-250
Petroleo. Gas e Biocombustiveis,media,sQtLk,-0.520636069569,1.52555382255e-238
Petroleo. Gas e Biocombustiveis,media,mQtGp,-0.597088620662,0.0
Petroleo. Gas e Biocombustiveis,media,meQtGp,-0.148195257764,6.12806442003e-21
Petroleo. Gas e Biocombustiveis,media,dpQtGp,-0.603408350693,0.0
Petroleo. Gas e Biocombustiveis,media,vQtGp,-0.59097898143,9.7955521955e-307
Petroleo. Gas e Biocombustiveis,media,sQtGp,-0.602999316937,0.0
Petroleo. Gas e Biocombustiveis,media,mPol,-0.0392185276449,0.0129773777368
Petroleo. Gas e Biocombustiveis,media,mePol,-0.113354322803,6.9357876531e-13
Petroleo. Gas e Biocombustiveis,media,dpPol,0.0412308034664,0.00900506417464
Petroleo. Gas e Biocombustiveis,media,vPol,0.0407708459829,0.00980234956915
Petroleo. Gas e Biocombustiveis,media,sPol,-0.185454267228,7.22801273949e-32
Petroleo. Gas e Biocombustiveis,negocios,qt,0.196935104286,1.01802200863e-35
Petroleo. Gas e Biocombustiveis,negocios,mQtCom,0.303035133585,3.96112123265e-82
Petroleo. Gas e Biocombustiveis,negocios,meQtCom,0.143168313884,1.1974867212e-19
Petroleo. Gas e Biocombustiveis,negocios,dpQtCom,0.284077091608,2.11196621651e-72
Petroleo. Gas e Biocombustiveis,negocios,vQtCom,0.284049561854,2.17950380141e-72
Petroleo. Gas e Biocombustiveis,negocios,sQtCom,0.294478469711,1.16238458833e-77
Petroleo. Gas e Biocombustiveis,negocios,mQtTw,0.524077974176,1.11489028817e-241
Petroleo. Gas e Biocombustiveis,negocios,meQtTw,0.437951428097,2.11307753953e-169
Petroleo. Gas e Biocombustiveis,negocios,dpQtTw,0.508178787365,2.30053496876e-227
Petroleo. Gas e Biocombustiveis,negocios,vQtTw,0.508265703251,1.92651265627e-227
Petroleo. Gas e Biocombustiveis,negocios,sQtTw,0.502330981523,3.28172916215e-222
Petroleo. Gas e Biocombustiveis,negocios,mQtFb,0.515121550866,1.46267971092e-233
Petroleo. Gas e Biocombustiveis,negocios,meQtFb,0.432962250456,1.30671193775e-165
Petroleo. Gas e Biocombustiveis,negocios,dpQtFb,0.506843760864,3.4975989613e-226
Petroleo. Gas e Biocombustiveis,negocios,vQtFb,0.507603698708,7.43624119784e-227
Petroleo. Gas e Biocombustiveis,negocios,sQtFb,0.516914834731,3.55579659121e-235
Petroleo. Gas e Biocombustiveis,negocios,mQtLk,0.489956100862,1.68676275123e-211
Petroleo. Gas e Biocombustiveis,negocios,meQtLk,0.153626291638,2.20615802494e-22
Petroleo. Gas e Biocombustiveis,negocios,dpQtLk,0.474902862866,7.88538070624e-199
Petroleo. Gas e Biocombustiveis,negocios,vQtLk,0.474853697893,8.66077463017e-199
Petroleo. Gas e Biocombustiveis,negocios,sQtLk,0.469762025167,1.35930251566e-194
Petroleo. Gas e Biocombustiveis,negocios,mQtGp,0.486002452891,3.91648582115e-208
Petroleo. Gas e Biocombustiveis,negocios,meQtGp,0.143168313884,1.1974867212e-19
Petroleo. Gas e Biocombustiveis,negocios,dpQtGp,0.489680777433,2.89951597394e-211
Petroleo. Gas e Biocombustiveis,negocios,vQtGp,0.483746445556,3.17175264228e-206
Petroleo. Gas e Biocombustiveis,negocios,sQtGp,0.491689047341,5.53571451516e-213
Petroleo. Gas e Biocombustiveis,negocios,mPol,0.0870251449482,3.53146091052e-08
Petroleo. Gas e Biocombustiveis,negocios,mePol,0.15953842061,5.17854150972e-24
Petroleo. Gas e Biocombustiveis,negocios,dpPol,-0.0412879208166,0.00891021245577
Petroleo. Gas e Biocombustiveis,negocios,vPol,-0.0420072642031,0.00778977244085
Petroleo. Gas e Biocombustiveis,negocios,sPol,0.192616006441,3.04356279029e-34
Petroleo. Gas e Biocombustiveis,quantidade_papeis,qt,0.135060132729,1.17155137152e-17
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtCom,0.188552084723,6.95554920631e-33
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtCom,0.146536886391,1.65202633601e-20
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtCom,0.162336801736,8.35430779723e-25
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtCom,0.162310020949,8.50270137966e-25
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtCom,0.159185802249,6.50255279707e-24
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtTw,0.376071557035,1.92338090254e-125
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtTw,0.39683126464,1.90193391163e-139
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtTw,0.360403102481,2.27919317299e-115
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtTw,0.360486190442,2.02063438695e-115
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtTw,0.352642382153,1.54608617206e-110
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtFb,0.375585977868,4.00563489759e-125
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtFb,0.392734671109,1.26536558368e-136
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtFb,0.367328196841,9.08023331148e-120
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtFb,0.367989322669,3.41747274043e-120
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtFb,0.378134341075,8.43384029553e-127
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtLk,0.355247689394,3.7929359148e-112
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtLk,0.14446331427,5.62175771344e-20
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtLk,0.345379910078,4.12682226134e-106
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtLk,0.345375043124,4.15481175373e-106
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtLk,0.332569997683,1.58307686139e-98
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mQtGp,0.381972063773,2.39745889799e-129
Petroleo. Gas e Biocombustiveis,quantidade_papeis,meQtGp,0.146536886391,1.65202633601e-20
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpQtGp,0.375288889168,6.27190896368e-125
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vQtGp,0.377582997318,1.94862846678e-126
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sQtGp,0.37508523118,8.52706863317e-125
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mPol,0.174076050061,2.8235139986e-28
Petroleo. Gas e Biocombustiveis,quantidade_papeis,mePol,0.0704664582051,8.04950981242e-06
Petroleo. Gas e Biocombustiveis,quantidade_papeis,dpPol,0.0234169146155,0.137968351204
Petroleo. Gas e Biocombustiveis,quantidade_papeis,vPol,0.0234622362388,0.137207635989
Petroleo. Gas e Biocombustiveis,quantidade_papeis,sPol,0.123079572772,6.35149464968e-15
Petroleo. Gas e Biocombustiveis,volume_financeiro,qt,-0.0780805917093,7.56769945782e-07
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtCom,-0.15968112635,4.7220528473e-24
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtCom,-0.050156808192,0.00148652922244
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtCom,-0.16359579005,3.63953517231e-25
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtCom,-0.163582286277,3.67223986287e-25
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtCom,-0.165899343583,7.82868588407e-26
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtTw,-0.0835375077171,1.21065917382e-07
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtTw,0.0308755657514,0.0504786985835
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtTw,-0.077022648056,1.06527778111e-06
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtTw,-0.0770007641038,1.07279003108e-06
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtTw,-0.0717069059136,5.56063192667e-06
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtFb,-0.126353417671,1.20291545235e-15
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtFb,0.0391099681471,0.0132301758416
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtFb,-0.123309093781,5.65995909568e-15
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtFb,-0.123495174453,5.15417765726e-15
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtFb,-0.116861286715,1.33290337793e-13
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtLk,-0.119046333734,4.65420414444e-14
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtLk,-0.0568189224414,0.000319040898037
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtLk,-0.116021501493,1.98720908346e-13
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtLk,-0.115938824617,2.06658782907e-13
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtLk,-0.119979800019,2.95213456484e-14
Petroleo. Gas e Biocombustiveis,volume_financeiro,mQtGp,-0.0843367090608,9.16701413297e-08
Petroleo. Gas e Biocombustiveis,volume_financeiro,meQtGp,-0.050156808192,0.00148652922244
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpQtGp,-0.0953659901799,1.52989257021e-09
Petroleo. Gas e Biocombustiveis,volume_financeiro,vQtGp,-0.0844978009293,8.6646114687e-08
Petroleo. Gas e Biocombustiveis,volume_financeiro,sQtGp,-0.096536890901,9.63419582204e-10
Petroleo. Gas e Biocombustiveis,volume_financeiro,mPol,-0.0019272264596,0.902831959137
Petroleo. Gas e Biocombustiveis,volume_financeiro,mePol,-0.00347987402796,0.825527895176
Petroleo. Gas e Biocombustiveis,volume_financeiro,dpPol,-0.00155348866646,0.921607227898
Petroleo. Gas e Biocombustiveis,volume_financeiro,vPol,-0.00232869660458,0.882724166768
Petroleo. Gas e Biocombustiveis,volume_financeiro,sPol,-0.0705173656818,7.92916270322e-06
Telecomunicacoes,media,qt,-0.0616057834196,8.42450318412e-05
Telecomunicacoes,media,mQtCom,-0.233820277092,2.31482719756e-50
Telecomunicacoes,media,meQtCom,-0.313345618919,5.58548908969e-89
Telecomunicacoes,media,dpQtCom,-0.189289190427,1.3246136271e-33
Telecomunicacoes,media,vQtCom,-0.189253825289,1.36148024995e-33
Telecomunicacoes,media,sQtCom,-0.150119180588,9.57729647386e-22
Telecomunicacoes,media,mQtTw,-0.324340547992,3.38918806139e-95
Telecomunicacoes,media,meQtTw,-0.582775395141,8.01991071951e-303
Telecomunicacoes,media,dpQtTw,-0.281098003252,5.63380188236e-72
Telecomunicacoes,media,vQtTw,-0.281211417166,4.94554985217e-72
Telecomunicacoes,media,sQtTw,-0.242293985264,6.03111617678e-54
Telecomunicacoes,media,mQtFb,-0.336061698705,4.65061867473e-102
Telecomunicacoes,media,meQtFb,-0.563701863781,1.8281432195e-283
